0x4d	0x3235	320
0x3fe0	0x39323831	1191049524
0x3fe0	0x6136376465	3158374
0x3fe0	0x61343331393139	3158374
0x3fe0	0x303233	2147483442
0x3fe0	0x363639313831	3158374
0x3fe0	0x63386164663366	3158374
0x3fe0	0x36653639373436	3158374
0x3fe0	0x38613039653136	3158374
0x3fe0	0x303033336137	3158374
0x3fe0	0x6639393062	3158374
0x3fe0	0x65356236303038	3158374
0x3fe0	0x66313635623931	3158374
0x3fe0	0x63626439346361	3158374
0x3fe0	0x64356236313137	3158374
0x3fe0	0x36353733	1241184818
0x3fe0	0x323036343666	3158374
0x3fe0	0x30646265376262	3158374
0x3fe0	0x333465	2147286272
0x3fe0	0x356535	2147142704
0x3fe0	0x303735	2147482160
0x3fe0	0x36633931	1238169652
0x3fe0	0x34333735373237	3158374
0x3fe0	0x363537	2147089454
0x3fe0	0x373436663230	3158374
0x3fe0	0x356236303230	3158374
0x3fe0	0x36353631	1241185076
0x3fe0	0x36393734323737	3158374
0x3fe0	0x37373631	1224276788
0x3fe0	0x303166	2147483647
0x3fe0	0x393464	2146893057
0x3fe0	0x66656439323835	3158374
0x3fe0	0x64356235303530	3158374
0x3fe0	0x65356230343934	3158374
0x3fe0	0x31353635623530	3158374
0x3fe0	0x623962	2144204803
0x3fe0	0x62313831	503249204
0x3ffd	0x613530	873215851
0x3ffd	0x31393034	53754983
0x3ffd	0x626335	873138534
0x3ffd	0x393464	875837495
0x3ffd	0x623962	873149241
0x4518	0x64356235303631	320
0x4518	0x613631306132	320
0x4518	0x613631306639	320
0x4518	0x363537363030	320
0x4518	0x613631313263	320
0x4518	0x66666666666666	320
0x4518	0x34663665366337	320
0x4518	0x323037303635	320
0x4518	0x64356236313038	320
0x4518	0x366637343230	320
0x4518	0x64353766653562	320
0x4518	0x36616463633731	320
0x4518	0x306161333136	320
0x4518	0x64303832633931	320
0x4518	0x65356236303230	320
0x4518	0x36653635373836	320
0x4518	0x373432303633	320
0x4518	0x303735373834	320
0x4518	0x33313635363562	320
0x4518	0x37323635323037	320
0x4518	0x62353332303733	320
0x4518	0x3763313137	320
0x4518	0x3261353135	320
0x4518	0x6136376465	320
0x4518	0x61343331393139	320
0x4518	0x363639313831	320
0x4518	0x63386164663366	320
0x4518	0x36653639373436	320
0x4518	0x38613039653136	320
0x4518	0x303033336137	320
0x4518	0x6639393062	320
0x4518	0x65356236303038	320
0x4518	0x66313635623931	320
0x4518	0x63626439346361	320
0x4518	0x64356236313137	320
0x4518	0x323036343666	320
0x4518	0x30646265376262	320
0x4518	0x34333735373237	320
0x4518	0x373436663230	320
0x4518	0x356236303230	320
0x4518	0x36393734323737	320
0x4518	0x66656439323835	320
0x4518	0x64356235303530	320
0x4518	0x65356230343934	320
0x4518	0x31353635623530	320
0x4644	0x3432	3749936
0x4644	0x3635	3749421
0x4644	0x3761	3749121
0x4644	0x3935	3748653
0x4644	0x6635	3737133
0x4644	0x363030	212018
0x4644	0x6535	3737389
0x4644	0x6335	3737901
0x4644	0x353635	276013
0x4644	0x6235	3738157
0x4644	0x346435	329773
0x4644	0x363766	210172
0x4644	0x313464	538622
0x4644	0x303233	604719
0x4644	0x333465	407549
0x4644	0x356535	263981
0x4644	0x303735	603437
0x4644	0x363537	210731
0x4644	0x303166	604924
0x4644	0x393464	14334
0x46a6	0x64356235303631	2147483647
0x46a6	0x613631306132	2147483647
0x46a6	0x613631306639	2147483647
0x46a6	0x363537363030	2147483647
0x46a6	0x613631313263	2147483647
0x46a6	0x66666666666666	2147483647
0x46a6	0x34663665366337	2147483647
0x46a6	0x323037303635	2147483647
0x46a6	0x64356236313038	2147483647
0x46a6	0x366637343230	2147483647
0x46a6	0x64353766653562	2147483647
0x46a6	0x36616463633731	2147483647
0x46a6	0x306161333136	2147483647
0x46a6	0x64303832633931	2147483647
0x46a6	0x65356236303230	2147483647
0x46a6	0x36653635373836	2147483647
0x46a6	0x373432303633	2147483647
0x46a6	0x303735373834	2147483647
0x46a6	0x33313635363562	2147483647
0x46a6	0x37323635323037	2147483647
0x46a6	0x62353332303733	2147483647
0x46a6	0x3763313137	2147483647
0x46a6	0x3261353135	2147483647
0x46a6	0x6136376465	2147483647
0x46a6	0x61343331393139	2147483647
0x46a6	0x363639313831	2147483647
0x46a6	0x63386164663366	2147483647
0x46a6	0x36653639373436	2147483647
0x46a6	0x38613039653136	2147483647
0x46a6	0x303033336137	2147483647
0x46a6	0x6639393062	2147483647
0x46a6	0x65356236303038	2147483647
0x46a6	0x66313635623931	2147483647
0x46a6	0x63626439346361	2147483647
0x46a6	0x64356236313137	2147483647
0x46a6	0x323036343666	2147483647
0x46a6	0x30646265376262	2147483647
0x46a6	0x34333735373237	2147483647
0x46a6	0x373436663230	2147483647
0x46a6	0x356236303230	2147483647
0x46a6	0x36393734323737	2147483647
0x46a6	0x66656439323835	2147483647
0x46a6	0x64356235303530	2147483647
0x46a6	0x65356230343934	2147483647
0x46a6	0x31353635623530	2147483647
0x483e	0x3432	3749936
0x483e	0x3635	3749421
0x483e	0x3761	3749121
0x483e	0x3935	3748653
0x483e	0x6635	3737133
0x483e	0x363030	212018
0x483e	0x6535	3737389
0x483e	0x6335	3737901
0x483e	0x353635	276013
0x483e	0x6235	3738157
0x483e	0x346435	329773
0x483e	0x363766	210172
0x483e	0x313464	538622
0x483e	0x303233	604719
0x483e	0x333465	407549
0x483e	0x356535	263981
0x483e	0x303735	603437
0x483e	0x363537	210731
0x483e	0x303166	604924
0x483e	0x393464	14334
0x48aa	0x613530	2144271413
0x48aa	0x363030	2147090741
0x48aa	0x64356235303631	3158374
0x48aa	0x613631306132	3158374
0x48aa	0x613631306639	3158374
0x48aa	0x363537363030	3158374
0x48aa	0x613631313263	3158374
0x48aa	0x353635	2147154736
0x48aa	0x66666666666666	3158374
0x48aa	0x31393034	1324810545
0x48aa	0x34663665366337	3158374
0x48aa	0x36353230	1241186101
0x48aa	0x323037303635	3158374
0x48aa	0x64356236313038	3158374
0x48aa	0x366637343230	3158374
0x48aa	0x64353766653562	3158374
0x48aa	0x36616463633731	3158374
0x48aa	0x306161333136	3158374
0x48aa	0x64303832633931	3158374
0x48aa	0x346435	2147208496
0x48aa	0x626335	2144194096
0x48aa	0x363766	2147088895
0x48aa	0x313464	2147417345
0x48aa	0x65356236303230	3158374
0x48aa	0x36653635373836	3158374
0x48aa	0x373432303633	3158374
0x48aa	0x303735373834	3158374
0x48aa	0x33313635363562	3158374
0x48aa	0x37323635323037	3158374
0x48aa	0x62353332303733	3158374
0x48aa	0x3763313137	3158374
0x48aa	0x64346662	469486339
0x48aa	0x3261353135	3158374
0x48aa	0x39323831	1191049524
0x48aa	0x6136376465	3158374
0x48aa	0x61343331393139	3158374
0x48aa	0x303233	2147483442
0x48aa	0x363639313831	3158374
0x48aa	0x63386164663366	3158374
0x48aa	0x36653639373436	3158374
0x48aa	0x38613039653136	3158374
0x48aa	0x303033336137	3158374
0x48aa	0x6639393062	3158374
0x48aa	0x65356236303038	3158374
0x48aa	0x66313635623931	3158374
0x48aa	0x63626439346361	3158374
0x48aa	0x64356236313137	3158374
0x48aa	0x36353733	1241184818
0x48aa	0x323036343666	3158374
0x48aa	0x30646265376262	3158374
0x48aa	0x333465	2147286272
0x48aa	0x356535	2147142704
0x48aa	0x303735	2147482160
0x48aa	0x36633931	1238169652
0x48aa	0x34333735373237	3158374
0x48aa	0x363537	2147089454
0x48aa	0x373436663230	3158374
0x48aa	0x356236303230	3158374
0x48aa	0x36353631	1241185076
0x48aa	0x36393734323737	3158374
0x48aa	0x37373631	1224276788
0x48aa	0x303166	2147483647
0x48aa	0x393464	2146893057
0x48aa	0x66656439323835	3158374
0x48aa	0x64356235303530	3158374
0x48aa	0x65356230343934	3158374
0x48aa	0x31353635623530	3158374
0x48aa	0x623962	2144204803
0x48aa	0x62313831	503249204
0x48c7	0x613530	873215851
0x48c7	0x31393034	53754983
0x48c7	0x626335	873138534
0x48c7	0x393464	875837495
0x48c7	0x623962	873149241
0x4b16	0x64356235303631	320
0x4b16	0x613631306132	320
0x4b16	0x613631306639	320
0x4b16	0x363537363030	320
0x4b16	0x613631313263	320
0x4b16	0x66666666666666	320
0x4b16	0x34663665366337	320
0x4b16	0x323037303635	320
0x4b16	0x64356236313038	320
0x4b16	0x366637343230	320
0x4b16	0x64353766653562	320
0x4b16	0x36616463633731	320
0x4b16	0x306161333136	320
0x4b16	0x64303832633931	320
0x4b16	0x65356236303230	320
0x4b16	0x36653635373836	320
0x4b16	0x373432303633	320
0x4b16	0x303735373834	320
0x4b16	0x33313635363562	320
0x4b16	0x37323635323037	320
0x4b16	0x62353332303733	320
0x4b16	0x3763313137	320
0x4b16	0x3261353135	320
0x4b16	0x6136376465	320
0x4b16	0x61343331393139	320
0x4b16	0x363639313831	320
0x4b16	0x63386164663366	320
0x4b16	0x36653639373436	320
0x4b16	0x38613039653136	320
0x4b16	0x303033336137	320
0x4b16	0x6639393062	320
0x4b16	0x65356236303038	320
0x4b16	0x66313635623931	320
0x4b16	0x63626439346361	320
0x4b16	0x64356236313137	320
0x4b16	0x323036343666	320
0x4b16	0x30646265376262	320
0x4b16	0x34333735373237	320
0x4b16	0x373436663230	320
0x4b16	0x356236303230	320
0x4b16	0x36393734323737	320
0x4b16	0x66656439323835	320
0x4b16	0x64356235303530	320
0x4b16	0x65356230343934	320
0x4b16	0x31353635623530	320
0x4b58	0x64356235303631	2147483647
0x4b58	0x613631306132	2147483647
0x4b58	0x613631306639	2147483647
0x4b58	0x363537363030	2147483647
0x4b58	0x613631313263	2147483647
0x4b58	0x66666666666666	2147483647
0x4b58	0x34663665366337	2147483647
0x4b58	0x323037303635	2147483647
0x4b58	0x64356236313038	2147483647
0x4b58	0x366637343230	2147483647
0x4b58	0x64353766653562	2147483647
0x4b58	0x36616463633731	2147483647
0x4b58	0x306161333136	2147483647
0x4b58	0x64303832633931	2147483647
0x4b58	0x65356236303230	2147483647
0x4b58	0x36653635373836	2147483647
0x4b58	0x373432303633	2147483647
0x4b58	0x303735373834	2147483647
0x4b58	0x33313635363562	2147483647
0x4b58	0x37323635323037	2147483647
0x4b58	0x62353332303733	2147483647
0x4b58	0x3763313137	2147483647
0x4b58	0x3261353135	2147483647
0x4b58	0x6136376465	2147483647
0x4b58	0x61343331393139	2147483647
0x4b58	0x363639313831	2147483647
0x4b58	0x63386164663366	2147483647
0x4b58	0x36653639373436	2147483647
0x4b58	0x38613039653136	2147483647
0x4b58	0x303033336137	2147483647
0x4b58	0x6639393062	2147483647
0x4b58	0x65356236303038	2147483647
0x4b58	0x66313635623931	2147483647
0x4b58	0x63626439346361	2147483647
0x4b58	0x64356236313137	2147483647
0x4b58	0x323036343666	2147483647
0x4b58	0x30646265376262	2147483647
0x4b58	0x34333735373237	2147483647
0x4b58	0x373436663230	2147483647
0x4b58	0x356236303230	2147483647
0x4b58	0x36393734323737	2147483647
0x4b58	0x66656439323835	2147483647
0x4b58	0x64356235303530	2147483647
0x4b58	0x65356230343934	2147483647
0x4b58	0x31353635623530	2147483647
0x4c0e	0x64356235303631	320
0x4c0e	0x613631306132	320
0x4c0e	0x613631306639	320
0x4c0e	0x363537363030	320
0x4c0e	0x613631313263	320
0x4c0e	0x66666666666666	320
0x4c0e	0x34663665366337	320
0x4c0e	0x323037303635	320
0x4c0e	0x64356236313038	320
0x4c0e	0x366637343230	320
0x4c0e	0x64353766653562	320
0x4c0e	0x36616463633731	320
0x4c0e	0x306161333136	320
0x4c0e	0x64303832633931	320
0x4c0e	0x65356236303230	320
0x4c0e	0x36653635373836	320
0x4c0e	0x373432303633	320
0x4c0e	0x303735373834	320
0x4c0e	0x33313635363562	320
0x4c0e	0x37323635323037	320
0x4c0e	0x62353332303733	320
0x4c0e	0x3763313137	320
0x4c0e	0x3261353135	320
0x4c0e	0x6136376465	320
0x4c0e	0x61343331393139	320
0x4c0e	0x363639313831	320
0x4c0e	0x63386164663366	320
0x4c0e	0x36653639373436	320
0x4c0e	0x38613039653136	320
0x4c0e	0x303033336137	320
0x4c0e	0x6639393062	320
0x4c0e	0x65356236303038	320
0x4c0e	0x66313635623931	320
0x4c0e	0x63626439346361	320
0x4c0e	0x64356236313137	320
0x4c0e	0x323036343666	320
0x4c0e	0x30646265376262	320
0x4c0e	0x34333735373237	320
0x4c0e	0x373436663230	320
0x4c0e	0x356236303230	320
0x4c0e	0x36393734323737	320
0x4c0e	0x66656439323835	320
0x4c0e	0x64356235303530	320
0x4c0e	0x65356230343934	320
0x4c0e	0x31353635623530	320
0x4cc1	0x623962	320
0x4cd2	0x62313831	320
